-5.000000 -0.839072
-4.990000 -0.849742
-4.980000 -0.859993
-4.969999 -0.869829
-4.959999 -0.879254
-4.949999 -0.888270
-4.939999 -0.896881
-4.929998 -0.905091
-4.919998 -0.912902
-4.909998 -0.920318
-4.899998 -0.927343
-4.889997 -0.933979
-4.879997 -0.940230
-4.869997 -0.946100
-4.859997 -0.951591
-4.849997 -0.956707
-4.839996 -0.961452
-4.829996 -0.965829
-4.819996 -0.969841
-4.809996 -0.973491
-4.799995 -0.976783
-4.789995 -0.979720
-4.779995 -0.982305
-4.769995 -0.984543
-4.759995 -0.986435
-4.749994 -0.987986
-4.739994 -0.989199
-4.729994 -0.990077
-4.719994 -0.990624
-4.709993 -0.990842
-4.699993 -0.990736
-4.689993 -0.990309
-4.679993 -0.989563
-4.669992 -0.988503
-4.659992 -0.987131
-4.649992 -0.985451
-4.639992 -0.983466
-4.629992 -0.981181
-4.619991 -0.978597
-4.609991 -0.975718
-4.599991 -0.972548
-4.589991 -0.969091
-4.579990 -0.965348
-4.569990 -0.961325
-4.559990 -0.957023
-4.549990 -0.952447
-4.539989 -0.947600
-4.529989 -0.942484
-4.519989 -0.937104
-4.509989 -0.931463
-4.499989 -0.925564
-4.489988 -0.919411
-4.479988 -0.913006
-4.469988 -0.906354
-4.459988 -0.899457
-4.449987 -0.892319
-4.439987 -0.884943
-4.429987 -0.877333
-4.419987 -0.869491
-4.409986 -0.861422
-4.399986 -0.853129
-4.389986 -0.844614
-4.379986 -0.835882
-4.369986 -0.826935
-4.359985 -0.817777
-4.349985 -0.808412
-4.339985 -0.798842
-4.329985 -0.789071
-4.319984 -0.779103
-4.309984 -0.768940
-4.299984 -0.758587
-4.289984 -0.748045
-4.279984 -0.737320
-4.269983 -0.726413
-4.259983 -0.715329
-4.249983 -0.704071
-4.239983 -0.692642
-4.229982 -0.681045
-4.219982 -0.669284
-4.209982 -0.657362
-4.199982 -0.645283
-4.189981 -0.633049
-4.179981 -0.620665
-4.169981 -0.608133
-4.159981 -0.595457
-4.149981 -0.582641
-4.139980 -0.569686
-4.129980 -0.556598
-4.119980 -0.543379
-4.109980 -0.530033
-4.099979 -0.516563
-4.089979 -0.502971
-4.079979 -0.489263
-4.069979 -0.475440
-4.059978 -0.461507
-4.049978 -0.447466
-4.039978 -0.433322
-4.029978 -0.419077
-4.019978 -0.404734
-4.009977 -0.390298
-3.999977 -0.375771
-3.989977 -0.361157
-3.979977 -0.346459
-3.969977 -0.331680
-3.959977 -0.316825
-3.949977 -0.301895
-3.939977 -0.286895
-3.929977 -0.271827
-3.919977 -0.256696
-3.909977 -0.241505
-3.899977 -0.226256
-3.889977 -0.210953
-3.879977 -0.195600
-3.869977 -0.180200
-3.859977 -0.164756
-3.849977 -0.149271
-3.839978 -0.133749
-3.829978 -0.118194
-3.819978 -0.102609
-3.809978 -0.086996
-3.799978 -0.071359
-3.789978 -0.055702
-3.779978 -0.040029
-3.769978 -0.024341
-3.759978 -0.008643
-3.749978 0.007062
-3.739978 0.022770
-3.729978 0.038479
-3.719978 0.054185
-3.709978 0.069885
-3.699978 0.085574
-3.689978 0.101251
-3.679978 0.116911
-3.669978 0.132551
-3.659978 0.148169
-3.649978 0.163760
-3.639978 0.179320
-3.629978 0.194848
-3.619978 0.210340
-3.609978 0.225791
-3.599978 0.241200
-3.589978 0.256562
